,Tweet,Sentimental,:),:-),:d,thanks,love,good,thank,see,happy,great,:(,:-(,miss,please,want,can't,time,sorry,one
170,"Congratulations @amisharanka95, you're the winner to our #CheesyDelights contest :)
Please DM us your address and contact number!",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,:) Have a great weekend guys! https://t.co/DLDKLpeTAb,Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
172,#FollowFriday @CLARAROJASG @BF_P2C @MyBusiness_Plan for being top new followers in my community this week :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,@PuaMagasiva it was cool seeing you film today! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Check out Email Marketing 24/7:  http://t.co/O5fjR7oEqk you won't regret if you buy it :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"@vineshpomal LOL. Come join us ... See u in around 14 hours if u leave now, without delays. :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Actually very easy doing like this, it must be a station I guess where the train 'wd take at least an hour for shifting its engine etc :-)",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,sunburn is peeling :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,@Sexdate_gratis Visit my blog http://t.co/UzOAqroWKx thanks :D,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,@TikoSD Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,@no1_razorstan then talk to me. I can help you :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,"""@CassTheTrainer: A Huge &amp; Warm Welcome to @VodkaBlond :-))""

☆ finally we complete the triangle ! ☆",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,@LucienneDiver I live in Northern Ireland. :) what sights have you seen?,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,@Mecastor01Mica  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,#FollowFriday @Z_Intl_Agency @Tivipro @compexly for being top supports in my community this week :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/6prugvmOuC.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,"@imraina feeling smthng smthng fr u...lol...wanna hug u....XOXO...love uu jaann take care :* :)) &lt;3 :"")",Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,thanks mom :),Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Thanks #TopNewFollowers @BestOfFicPad @MrCFluegel @JeanMarcPN Happy to connect :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,"@MooseAllain @MeatBingo that is the just most wonderful thing, it's made me feel all fluffy inside. Great pirouette, Moose :D",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,@KristophCajon I have a trip to philly in December so after that :) I'd love to come out there dude.,Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x41",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,The question is flawed. Pain doesn't negate strength :)  https://t.co/77TbkS2Djw,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,@ReflectKnives You went solo because these moves weren't being made :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,hey my fav nirvana song is smells like teen spirit rip amy winehouse :-))))),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,#FollowFriday @CCIdeLYON @CCI_95 @CPNERI_ESIGROUP for being top engaged members in my community this week :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,"Let's go... I'll drive for you :p

#traveling #traveler #yogyakarta #jeep #Indonesia #instamood… https://t.co/s7y4Ys5JeU",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,did we name the couple yet?? #TomHiddleston #ElizabethOlsen ?? #yaytheylookgreat :)),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,I love you all goodnight. Vid going up when I wake up you all with love this one :),Positive,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
199,This weekend I am gonna shoot the lovely @NarakuBrock again &lt;3! Here a picture I made of her last time :D http://t.co/s3e2dmpt24,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,anyway :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Itty Bitty Teenie Bikini  :) http://t.co/A2oxW0ZI3g http://t.co/jn7KSfHwRc,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,I just joined the #HushedPinWithSammy Event :D Might get to Text with @SammyWilk for a day! Luv U @HushedApp http://t.co/czdow1i44W,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,"Always so much fun when 4th hour gets together. :) 

Ending the night with ice cream and Xfiles. 

Content.",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,@aangelayap easy :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"@NTtownend yes, be surprised if we don't see a bit of rain today... :)",Positive,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206,@ReyesFraulein  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,To all @fatpunkstudio have a fabulous Friday and keep up the fantastic work!! :)),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,@justinbieber can you please follow me @caitecat1209 ♡♡♡♡ please jb follow me I love you always and forever. I'm a belieber ♡♡♡♡ :) I love u,Positive,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
209,#FollowFriday @DiploMix @CCI_entreprises @CCI_92 for being top influencers in my community this week :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Morning all! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,@FranchiSeedsUK good to hear :),Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
212,@LusciousLyndee1 Nighty night! Don't let the bed bugs bite :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,@Bonsplansblog Very beautiful this bracelet! good idea :),Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
214,@guywilliamsguy waiting for you at the foundry. Where you at?? :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,@KalinWhite I like that game :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,@suzannepanter @kevinbacon @katosman Ah! Now it makes sense... Didn't see the pic on my effing phone last night. Woot :) x,Positive,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
217,"@Derek_GTA Hi Derek, you could try using ParkShare in Gloucestershire http://t.co/qIF9AyAlkc :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,"Aaaahhh man, this track is a traffic stress reliever. :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,#FollowFriday @elevents2 @JoussotFrench_J @NYIBF for being top new followers in my community this week :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,@El1neW How're you today my dear? :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,@Jesutomisin I hear you guys want Arbeloa. :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
222,@ShawnMendes turning 17 in 15 days...omg. at least we have only 3 years difference :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,"@matteomeacci Well, they say Europe is on the rise again, but I find that hard to believe :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,@WforWoman #WSaleLove uncountable coz we love unlimited :),Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,"Yes, of course :) #TeamPositive https://t.co/SaIX1VpFJF",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,yes i love :-) #AlDub,Positive,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,@coffeebreak22 @LauRenArren @drparkave @JWKanyuira1969 @dheracing @RhoaChri @BarbaraBathurst @1cryingeye @willisteam :) ☕☕☕ Thank you Rita!,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,"@mikerobb Hi there, could you please DM us further info and we'd be happy to help! :)",Positive,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
229,@24gooch on way my boy! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,@graphure I hope you will get a lot of nice gifts :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x40",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,#FollowFriday @ACBM_SECEM @DCarsonCPA_NYC @PromosalonsInfo for being top supports in my community this week :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,So True!!  :)  https://t.co/N2ORwrOwhD,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,I added a video to a @YouTube playlist http://t.co/09GuSuMrNb im back on twitch and today it going to be league :) - 1 / 3,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,@ZarlashtFaisal @Tabinda_Samar Sethi was HIGH ??? :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,@IAm_Lennox exe skeem saam :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,These are the people who make me smile. :) @_pumpchkin_ @aka_pump @LilfrenchMsp @_Lishielou908_ http://t.co/iDdtACkA4K,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,@CoSchedule Thanks for the invite. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,"@SyedIHusain polite izzat :) 
wese does she trust him? khawateen k sath selfies say to mana kar deya :)",Positive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Thank you @MovieTubePW that's my Friday evening sorted :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,@nova_caneeee you smart :))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,@vaalthepal :-) nice hair tbh,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,5 years :) https://t.co/hJEhDmxuu9,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,jacob will there be a m&amp;g upgrade??:-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,@heydonworks Nice tee man :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Happy family vacation .. :D [pic] — https://t.co/HL0Fw8msf1,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,some sleep would be nice :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,"If you're reading this, you're beautiful. 
Like this if you just read this :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Talking to One person .... Having Two Conversations :)))))))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,skype was fun :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,@SoggyStones should be online :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,...because it's Friday :D (y) http://t.co/6rA4ZlpjO9,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,#FollowFriday @CCIFCcanada @AdamEvnmnt @boxcalf1 for being top engaged members in my community this week :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Something to get your #Friday off to a great start :) Have a great day all! #Mclaren #FridayFeeling #TGIF http://t.co/LshgwcXsSv,Positive,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
255,@AvinPera  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,square enix bissmillah ya Allah :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,@SephtonMark we're training #SocEnt startups at @TobaccoDockLon this week w/ @HelpingB - we'd love to have you drop in if youre arnd town :),Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,@HGVWolfie Basically you piss in a cup and they test it :))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,@ellenRstewart where are you off to next? :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,"@IonSwitz @notch also, Twitter is terrible for complicated discussions :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Snapchat me : LynetteLowe #snapchat #kikmenow #snapme #hot #snapchat #amazon #kikmeguys :) http://t.co/kd54m2IAm6,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,I am not looking forward to a 12 hour shift today :)))))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,@ely83_ely definately agree that it's a growing sport. Drop me an email with details and we can see what we can do :-),Positive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,My last rt is me :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,...and the Rakyat will keep visiting your blog and reading your writing :) https://t.co/IMRy2BXuzd,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,@ryan2390 ever since I mentioned fly fishing the other day I'm getting follows and promoted posts about it lol cyber stalked! :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,@Gurmeetramrahim #OurDaughtersOurPride #mypapamypride Proud of You Papa Coach :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,@imarpita it was great talking to you :D,Positive,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
269,@awaismarwat2011 never see positive kha u could also mention atleast they are going :),Positive,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
270,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x39",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,@_pigglywiggly @Omundson The mango lassi's from Monty's are marvellous :D. Though I suspect that's not what you meant....,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,#FollowFriday @StayfanChemin @CCI_75 @aandreup for being top influencers in my community this week :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,@Thakurain_ Haha. Yes. I have 24 hrs. The time has come to touch the Kepler 452b. Chalna hai ?? :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
274,@iyah_mohamad  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,@allygrrdo thankyou pretty! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,"@PinkPeoniesBlog @helloprettysa definitely the Hazel Food Market in Brooklyn, Pta :) &gt;&gt; http://t.co/ySQkhNDo2B",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,still awake :)))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,@joiredve okayy :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Awww thank you :)  https://t.co/9tSQv2DWVm,Positive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
280,@AR1961 ha! That does not surprise me in the least! Okay but will see doc this afternoon. Yorkshire is splendid though! :) xx,Positive,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281,@JRTurnerPhoto @davidqueenan @jameslturnbull spam folder: WOW! I have won a huge amount of $ I just need to travel to Nigeria to claim it :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,@PERKSOFNIALLJH RTed! Good Luck :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,My legs hurt so bad :)))))))))))))))))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,@johnny_lopez96 I get mine Saturday :-)))),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,@imafaithreyes thaaanks! December puhon. :)),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,happinessss~!! :))  https://t.co/slOn63OUeS,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,@VaibhavVj78 @PayUmoney True that. Can you change TnC without prior notification? I could have used them last night. :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,https://t.co/gYx34VfmkK and I  probably only find this funny at 2:22 am :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,@aliyaskates @yoshihikomkm Fat cos he probably ate Yuna :D :D :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,@emmajaneparsons @CuriousMindsNW Have fun in Tameside :)),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,@hydrcted what :-) did :-) i :-) do :-?,Positive,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,@CharmingJedward you´re welcome!! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,My Google+ account. :) http://t.co/R8jyDxlQyo,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,@2SHYMC and they call scousers for everything! Hope you and Zoe are well mate :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,@RachelEvans_28 RIGHT!!!!!! I literally was like maybe u should get people who actually know what they're doing :-) @StudentTrip,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,"|| Sameee~ 

Rest well :) https://t.co/T6ZCo4NxDG",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,@EdgarsLame happy birthday Edgar! I hope you have a good one and keep updating your travel log :),Positive,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
298,"Hello :D
@VikkFollows @Vikkstar123",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,@MarreyJewAna bring Abes :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Stats for the day have arrived. 2 new followers and NO unfollowers :) via http://t.co/xxlXs6xYwe.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,someone talk to me :)),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,i will never be the same if we ever meet again :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,@BBCSport come on man :D :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,@prettyden15  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x38",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,@LivelyKaty *sighs dreamily at that pout and those 'come to bath' eyes!* :-) #quacketyquack,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,@_sunshinehoran_ happy birthday love :),Positive,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
308,@Brianscrooks @burwellitltd @manfrotto_tweet Cheers :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,Funny how that happened when Phil was here too : ),Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,@WMFireDogs I'd call 'em Del &amp; Rodders :) What else!,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,"@ForkH Hi, may you like play my newest gamejam game, i would be very happy about it :) http://t.co/8J5voDDHcs",Positive,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
312,This is great! Irish literature is really inaccessible to most of us without Irish :),Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
313,@BhaktisBanter @PallaviRuhail yeah! This is fun :) #FlipkartFashionFriday,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Nice music :) Check it out! http://t.co/PEjHsORGrk,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,@_xRiya Strange Kareena's Fans Not Knowing Kareena's Fans :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @e1d4c8e25ec844c,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,better :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,@ArtForCause Cool. Will look for you there. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,:)) beautiful http://t.co/F8V3McI39e,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,"I'm playing Brain Dots : ) #BrainDots
http://t.co/cHl12JvuxN http://t.co/GGgU9PYEjI",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,@ScreamQueenLR That's fair enough :) I wouldn't rush back either.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Brandi 18 on my FB DROP A SELFIE :) was fun https://t.co/TRoroeS4FK,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,@kthrnbyln  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,During a carnival men put masks over their masks. Xavier Forneret :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,"@jennnnifer29 Jennifer, Check my site if u wanna get FREE 50.000 8 Ball Pool Coins. Thank you :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,"@trisha1234 Beautiful edit, Trish! :) Loved it! ♥",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Gratefulness = Happiness :) Post three things you're grateful for today in the comments,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,"Love to wakeup beside her &amp; have some real dirty,dirty sex :-)

http://t.co/dPLYrlTjil",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,@literalwt LMAOOO SAME its so hot 😤😤 like louis :) he's so hot !!!!!!!!,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,@MariaGM350 Just gonna throw idea at you cause if they're bad it will inspire you to think of something much better.  :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,"#FF The Best Twoofs to follow have a GR8 wkend :)
@allpawone
@Hungry_Hounds
@DDWalks
@HealthyHounds4U
@pawsforawalk
http://t.co/fIYPR3t2Ai",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,@cinnamoniboni I wish I could! Maybe one year :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
333,hey guys! how are you ? :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,I think I need to go to bed kind of exhausted good night twitter :),Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335,@renukaVyavahare Thank you so much.. So glad you liked it.. :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,It will all get better in time. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
337,@Chelt52 Kind words - thank you very much! It's @SueRyderLCH that does so much good in the #Cheltenham area :),Positive,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
338,Hi beautiful follow me please? :) @iggyazalea @lanadelrey @megannicole @madisonellebeer @tiffanyalvord $9,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
339,@astro_lass They weren’t kale crisps :-) Why ruin a good thing?,Positive,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x37",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,@mykidsloveme2 Open Worldwide :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,get the fuck outta here :D https://t.co/neJd4AaQWZ,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,"@StreetFighter Cool down guys. It's #SFVBeta, not release. They work on it. :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,@CrazyLeoNet @Woodslenny @MSportLtd @FordPerformance It really looks Vantastic :) @VBGIE @FordOwnersClub @autocultureirl,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Today I finally have time to work on Xcylin again :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
